content,id,trans_eng
@el_millard @FirstMediaCares Kayaknya XLHome. Nyobain barang baru.,1264840063046705152,@el_millard @firstmediacares I think xlhome. Try new items.
"@dhaniazhari  Hi Original, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1264822458185420801,"@dhaniazhari hi original, can we help you about xlhome? #Thanks ^adi :)"
"@mushaffa76  Hi Ahmad, setelah kami bantu cek untuk saat ini alamat Ahmad belum ter-cover jaringan XLHome Fiber. Untuk informasi lebih lanjut apakah area Ahmad sudah ter-cover atau belum, silahkan cek disini https://t.co/0QqojBNA5H, ya. #Thanks ^Dian",1264796903201320960,"@Mushaffa76 Hi Ahmad, after we help check for now Ahmad's address has not been covered by the Xlhome Fiber network. For more information whether the Ahmad area has been covered or not, please check here https://t.co/0qqojbna5h, yes. #Thanks ^Dian"
@poilyuk indihome kenapa c? soalnya aku pake xlhome,1264795083116695556,@poilyuk indihome why C? because I use xlhome
"@abemuja  Hi Abdullah, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1264779927041105920,"@ABUMUJA HI ABDULLAH, can we help you about Xlhome? #Thanks ^adi :)"
"@savebythegod  Hi kak, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",1264756715179749378,"@savebythegod hi sis, sorry for the inconvenience. Regarding XLHOME FIBER services, it can be conveyed via DM :) #thanks ^Dian"
"@daaaaaluh  Hi Daluh, apakah ada yang ditanyakan terkait dengan layanan XLHome Fibernya? #Thanks ^Dian",1264756094661873664,"@daaaaaluh hi daluh, is there anything asked about the xlhome fiber service? #Thanks ^Dian"
"@xlhomeid ngga ada trouble ko min, aku sayang xlhome hehehe",1264736871361286144,"@xlhomeid there is no trouble, bro, I love xlhome hehehe"
"@lazzfr  Hi Lazzaruss, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",1264736503818678277,"@lazzfr hi lazzaruss, related to xlhome fiber services can be delivered via DM :) #thanks ^Dian"
/wal yg wifi nya XLHOME minta review nya pangggg,1264597081022332928,/wal WiFi xlhome asked for a review
XLhome katanya bagus ya....,1264549807936303104,Xlhome he said good huh ....
Xlhome bagus ga?,1264529898867093510,Xlhome is good or not?
XLhome boljug nih,1264508817074581505,Xlhome boljug here
@ppeachyalt Ak xlhome bagus,1264503568989425664,@ppeachealt ak xlhome is good
@BramMichaelJos2 apa gua pindah ke xlhome aja ya @BramMichaelJos2 ? katanya sih kenceng sama murah tapi belum nyampe rumah gua.,1264455713289498624,@Brammichaeljos2 Did I just move to Xlhome @Brammichaeljos2? He said it was just as cheap but hadn't arrived at my house.
Nonton iklan indihome tp pake xlhome tidak pake lelet hhahahahaahhaha https://t.co/T5FhcVh6qa,1264404030811328513,Watching indihome ads but using xlhome don't use slow hhahahahahahaha https://t.co/t5fhcvh6qa
"Di hari kemenangan ini, ijinkan saya memohon maaf atas khilaf yang aku lakukan kepadamu. Selamat lebaran Idul Fitri, mohon maaf lahir dan batin. 🙏
#xlhome #xlhomemakassar #dirumahaja #mikexlhome #workfromhome #Fast #xlhomebaik #speed #fastest #fast #Safe #easy https://t.co/YfyoyGBu7h",1264386920840417280,"On this day of victory, let me apologize for the mistakes I did to you. Happy Eid al -Fitr, apologize physically and mentally. 🙏
#xlhome #xlhomemakassar #dirumahja #mikexlhome #workfromhome #fast #xlhomebaik #speed #fastest #fast #safe #easy https://t.co/yfyoygbu7h"
"@masahmadyahya  Hi Paakk, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1264385180661280768,"@Masahmadyahya Hi Paakk, can we help you about Xlhome? #Thanks ^adi :)"
"@banjarbase eh kos nd xlhome, lancar banar km soalnya 2 kos 1 wifi ja orgnya biasanya be 8 an gin lancar pubg 🤣",1264360824593805312,"@banjarbase eh boarding nd xlhome, smoothly banar because 2 boarding houses 1 wifi ja org usually be 8 an gin smoothly pubg 🤣"
/wal XLHOME sdh ada di Banjarmasin kah ? Review pang sanak bagus mna lwan INDIHOME ??,1264355040967290880,/wal xlhome is already in Banjarmasin? Review Pang Sanak Bagus Mna Lwan Indihome ??
"@lahkokiso  Hi Juna, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1264345533033807872,"@lahkokiso hi juna, is there anything we can help with xlhome? #Thanks ^adi :)"
@rlthingy xlhome,1264324196609306625,@rltingy xlhome
@vellamaudina Katanya myrep di depok bagusss huhu. Antara myrep atau XLhome kayanya niiccc,1264255883342516224,@vellamaudina he said myrep in Depok Bagus Huhu. Between MyREP or XLHOME it seems niiccc
"@stevennfes @pastelcake2 @jokoanwar @ikanatassa Instal VPN di android tv box, kan di android tv box ada playstorenya, tp kalo ane pakai xlhome  jd Netflixnya gak di blok",1264217425165185026,"@stevennfes @pastelcake2 @jokoanwar @iksassa install vpn on Android TV Box, right on the Android TV Box there is a playstore, but if I use xlhome so the netflix is ​​not blocked"
"@oonii_  Hi Slim, XLHome Fiber adalah layanan internet prabayar dengan menggunakan kabel Fiber Optic yang langsung tersambung ke rumah pelanggan melalui ONT (Optical Network Terminal) di rumah pelanggan. #Thanks ^Dian",1264175724899926017,"@oononii_ Hi Slim, Xlhome Fiber is a prepaid internet service using fiber optic cable that is directly connected to the customer's home via ONT (Optical Network Terminal) at the customer's home. #Thanks ^Dian"
@xlhomeid Saya gapaham XLHome paan,1264174701984661504,@xlhomeid I am gapahaham xlhome paan
@TimpalBali Xlhome kan ade,1264135511196577793,@Timpalbali xlhome right?
/wal aku bingung pilih INDIHOME / XLHOME di BJM ???,1264129573479788544,/ Wal I'm confused about choosing indihome / xlhome in BJM ???
"@azwaralfan  Hi Azwaralfan, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1264110600071704576,"@azwaralfan hi azlalfan, can we help you about xlhome? #Thanks ^adi :)"
"@xlhomeid admin, siang ini internet XLHome fiber saya mati. Lokasi Taman Permata Cibinong. Tolong cek DM untuk detailnya, thanks",1264093303395323906,"@xlhomeid admin, this afternoon my xlhome fiber internet died. Cibinong Permata Park Location. Please check DM for the details, thanks"
"/wal wifi di bjm yg paling bagus apa sanak ? Indihome, Faznet, Bagus net, XLhome kah ??",1264081987926515713,"/wal wifi in the best BJM what are the relatives? IndiHome, Faznet, good net, xlhome huh ??"
"@wibisaja  Hi Rahadian, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",1264077982211035136,"@wibisaja hi rahadian, related to xlhome fiber service can be conveyed via dm huh :) #thanks ^Dian"
"@Muhammadhasdin2  Hi Hasdin, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1264037978067722241,"@Muhammadhasdin2 Hi Hasdin, can we help you about Xlhome? #Thanks ^adi :)"
"@anis_afiqi  Hi, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1264007366770487296,"@anis_afiqi hi, can we help you about xlhome? #Thanks ^adi :)"
"@Sychonix  Hi Sychonix, cek area kamu saat ini masih belum tercover jaringan XLHome Fiber. Informasi lebih lanjut apakah area kamu sudah ter-cover atau belum, silakan cek disini https://t.co/0QqojBNA5H #Thanks ^AdI :)",1263985115857694723,"@SyChonix Hi Sychonix, check your area at this time still not covered by the Xlhome Fiber network. For further information whether your area has been covered or not, please check here https://t.co/0qqojbna5h #thanks ^adi :)"
"@wibisaja  Hi Rahadian, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1263984290720698368,"@wibisaja Hi Rahadian, can we help you about Xlhome? #Thanks ^adi :)"
"@awaskekanean  Hi, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1263984225968992256,"@AwasKekean Hi, is there anything we can help with Xlhome? #Thanks ^adi :)"
"@TopToross  Hi Toro, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1263983557124345857,"@Toptoross Hi Toro, can we help you about Xlhome? #Thanks ^adi :)"
"@jatipatria Oh udah di luar pemda ya? Lumayan murah dan kenceng jat xlhome tp graha belum masuk hahaha.

Kalau kaya gitu mah emang dari isp nya jat, lo telp jg paling suruh restart modem.",1263895122204188673,"@jatipatria oh already outside the local government huh? Pretty cheap and fast xlhome tp graha hasn't entered hahaha.

If it's like that, it's from the ISP, you're the most told to restart the modem."
"@angelicsavitrie lg ga make wkwk, tp mau xlhome kayanya jel soalnya biznet/myrep ganyampe rumah gw bisanya xlhome doang",1263845195000410113,"@angelicSavitrie again I don't use it, but I want xlhome, it looks like it's biznet/myrep can be a house, my house is usually xlhome"
@angelicsavitrie cobain myrepublic/biznet/xlhome aja jel,1263843872855126018,@angelicsavitrie try myrepublic/biznet/xlhome just
@banjarbase Xlhome,1263820809400750080,@banjarbase xlhome
"@wibisaja  Hi Rahadian, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",1263817706312097798,"@wibisaja hi rahadian, related to xlhome fiber service can be conveyed via dm huh :) #thanks ^Dian"
"@dantootnad  Hi Danto, apakah ada yang ditanyakan terkait dengan layanan XLHome Fibernya? #Thanks ^Dian",1263782277810581504,"@dantourotnad Hi Danto, is there anything asked about the Xlhome Fiber service? #Thanks ^Dian"
"@juurig  Hi Al, setelah kami bantu cek untuk saat ini alamat Al belum ter-cover jaringan XLHome Fiber. Untuk informasi lebih lanjut apakah area Al sudah ter-cover atau belum, silahkan cek disini https://t.co/0QqojBNA5H, ya. #Thanks ^Dian",1263781547984842754,"@juurig hi al, after we help check for now the AL address has not been covered by the Xlhome Fiber network. For more information whether the Al area has been covered or not, please check here https://t.co/0qqojbna5h, yes. #Thanks ^Dian"
"@juurig  Hi Al, bisa diinformasikan terlebih dahulu untuk alamat lengkapnya via DM berdasar nama Perumahan atau Komplek (jika ada), Jalan, Blok,RT dan RW, serta Nomor Rumah? Supaya bisa kami bantu untuk lakukan pengecekkan apakah area kamu tercover jaringan XLHome. #Thanks ^Dian",1263774084187303937,"@juurig Hi Al Al, can be informed in advance for the full address via DM based on the name of the housing or complex (if any), road, block, RT and RW, and house number? So that we can help to check whether your area is covered with Xlhome network. #Thanks ^Dian"
"@CukusKumir  Hi Adam, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",1263754775742439425,"@Cukuskumir hi adam, related to xlhome fiber services can be conveyed via DM huh :) #thanks ^Dian"
"@SheilaMuchsen @pratiwisukandar Sotta ji itu tiwi do, bagusji xlhome tawwa 🤪",1263714728200728577,"@Sheilamuchsen @pratiwisukandar Sotta Ji is Tiwi Do, Bagusji Xlhome Tawwa 🤪"
"@almikobarent HAHAHAHAHA kenak tolol bahhhh. Tag dulu ig indihome itu biar tau dia ke kesalan kita. Udah pengen ke plaza telkom aja ini. Btw myrep sama xlhome, mana yang oke?",1263702821506936832,"@almikobarent hahahahaha hahaha stupid bahhhh. Tag first IG IndiHome so that he knows he is to our throbbing. I just want to go to this Telkom Plaza. Btw myrep with xlhome, which one is okay?"
@myXLCare Halo saya kok ga ada pilihan pake broadband plan ya di xlhome saya? Hanya ada unlimited 100gb yg 349rb https://t.co/n6LYLiYK1k,1263691242350579712,"@myxlcare hello, how come there is no choice to use a broadband plan on my xlhome? There is only unlimited 100gb which is 349rb https://t.co/n6lyliyk1k"
@andihiyat tau ya. mau pindah ke xlhome kaga nyampe wilayah gue,1263479332380409856,"@andihiyat you know. want to move to Xlhome, I arrived at my area"
@adlinapanca xlhome jg oke cil,1263476172710711302,@adlinapanca xlhome too okay cil
@neptojoon Untunk xlhome🙏,1263466743059619841,@neptojoon untunk xlhome🙏
"melihat keluhan orang yang pake indihome,,sebagai pengguna xlhome sih saya ouwh aja",1263451068072988673,"see complaints of people who use indihome ,, as Xlhome users, I just ouwh"
@noturboinow  Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian,1263439136150585344,@noturboinow related to xlhome fiber service can be delivered via DM huh :) #thanks ^Dian
"@xlhomeid min, cara bayar tagihan xlhome gmn ya? Cuman keluar invoice aja nihh",1263420727627141120,"@xlhomeid min, how do you pay xlhome bills? Just come out the invoice"
@IndiHome Pake indihome dari 2015 10mbps upgrade 30Mbps (sebelah kanan). Mau tes paket 30Mbps XLhome (sebelah kiri) dgn harga 10Mbps nya indihome https://t.co/M7yeu8CYu3,1263419689796898816,@IndiHome uses Indihome from 2015 10Mbps upgraded 30Mbps (right). Want a 30mbps xlhome package (left) with a price of 10mbps indihome https://t.co/m7yeu8Cyu3
"@hayfaAR pernah pake xlhome, duit gue dibawa kabur sama salesnya, firstmedia juga 11 12 di daerah gue",1263417118390841346,"@hayfaar never used xlhome, my money was taken away with the sales, Firstmedia was also 11 12 in my area"
"@farismuhammad09  Hi Faris, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1263410711402696707,"@Farismuhammad09 Hi Faris, can we help you about Xlhome? #Thanks ^adi :)"
"@tanyainrl xlhome, bagus nderr",1263403993209860096,"@tanyinrl xlhome, good nderr"
@subtanyarl Xlhome,1263403965997125633,@subanyarl xlhome
@subtanyarl xlhome,1263399368117219330,@subanyarl xlhome
"@arvynofikri  Hi Lord, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",1263379223969841153,"@arvynofikri hi lord, related to xlhome fiber service can be delivered via dm yes :) #thanks ^Dian"
@myXLCare min knp xlhome 2 hari ini lagi lambat sekali ya sampai tdk bs dipakai sama sekali,1263289421371080705,"@myxlcare min, KNP xlhome 2 days again, so slowly until it can't be used at all"
@xlhomeid min knp xlhome 2 hari ini lagi lambat sekali ya sampai tdk bs dipakai sama sekali,1263275803065716736,"@xlhomeid min, KNP xlhome 2 days again, so slowly until it can't be used at all"
"@gu_nungkid_ul @IndiHome Hahahahah, bojoku sing njaluk nung. Asline ak pengen pasang xlhome. Stlh kejadian ini makin mantab pgn coba xlhome",1263267501611184128,"@gu_nungkid_ul @indiHome hahahahah, bojoku sing njaluk nung. Asline I want to install xlhome. After this incident is getting more and more good, try xlhome"
@renjana_1 @IndiHome ganti xlhome sekarang juga,1263210628409249793,@Renjana_1 @IndiHome Change Xlhome Now
@ryenclaw @memefess Xlhome underrate si,1263146076724326401,@ryencew @memeffess xlhome underrate si
"@memefess 380k perbulan, xlhome the best https://t.co/wqsUg4Z46X",1263145776617631744,"@memeffess 380k per month, xlhome the best https://t.co/wqsug4z46x"
"@xlhomeid thanks xlhome per hari ini di rumah saya pakai XL fiber home, biar linier soalnya udh 2thn lebih paket data juga pake jaringan akses XL",1263121002214551555,"@xlhomeid thanks xlhome per day at home I use xl fiber home, so that linear because it's already 2 years more data packages also use xl access networks"
"@NU_bersatu Hi, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1263100547801870336,"@Nu_bersatu hi, can we help you about xlhome? #Thanks ^adi :)"
@myXLCare Xlhome sering mati. Tolong check. Masa kualitas gini sih,1263090182993010695,"@myxlcare xlhome often dies. Check, please. How come this quality"
Untung make xlhome~ https://t.co/a3s7oJTm3N,1263074712445259776,Fortunately make xlhome ~ https://t.co/a3s7ojtm3n
"@brontosaaurus  Hi, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",1263004067225153538,"@brontosaururus hi, can we help you about xlhome? #Thanks ^adi :)"
@txtanakfesbuk 350rb bisa beli xlhome yg 30mbps kembalian malah @xlhomeid,1263003306793725953,@txtanakfesbuk 350rb can buy xlhome which is 30mbps change instead @xlhomeid
@helgadottt wifi selain indihome ada xlhome hel tapi baru di daerah2 tertentu doang keknya dan katanya ngacirrrrrr bwat netflix,1262988352921296896,"@helgadottt wifi besides indihome there is a xlhome hel, but only in certain areas, and he said to make a netflix"
"@litposthinker Anjir gw kira cm wifi gw doang, mna xlhome blom msk dtmpt gw lg",1262940747600404480,"@litposthinker Anjir I think my wifi cm only, mna xlhome blom msk dtmpt again"
@jogmfs Coba cek coverage areanya biznet atau XLhome dulu. Mending biznet atau XLhome sih daripada indihome/citranet.,1262858237646270464,@jogmfs Try checking the coverage area of ​​Biznet or Xlhome first. Better Biznet or Xlhome is rather than IndiHome/Citranet.
"@delixcatie @tubbirfess Xlhome apa kalo gasalah, indosat GIG",1262856843547734017,"@delixcatie @tubbirfess xlhome what if the gas is, indosat gig"
@isrika_ Prapatan aja belum masuk XLHome eh rik. Hiks. Dah muak juga sama Indohime,1262807633175515136,@isrika_ Prapatan hasn't entered xlhome eh rik. Sob. Already fed up with indohime
