content,id,trans_eng,tweet_clean,tweet_english,klasifikasi
"@MasFaie  Hi Kak, jika ada yang bisa kami bantu mengenai XLHome silakan DM ya. Thanks ^AdI :)",1209322392083808256,"@Masfaie hi sis, if there is anything we can help with xlhome please DM. Thanks ^Adi :)","hi sis, if there is anything we can help with xlhome please DM. Thanks ^Adi","hi sis, if there is anything we can help with xlhome please dm. thanks ^adi",Positif
"@GusMad_88  Hi Gus, terima kasih, jika ada pertanyaan mengenai XLHome bisa DM ya. Thanks ^AdI :)",1209311135565897728,"@Gusmad_88 hi gus, thank you, if there are questions about xlhome you can dm. Thanks ^Adi :)","hi gus, thank you, if there are questions about xlhome you can dm. Thanks ^Adi","hi gus, thank you, if there are questions about xlhome you can dm. thanks ^adi",Positif
"@xlhomeid Kalau ga diculik mafia, pasti diculik preman piaraan XL. XLHome sponsor premanisme. #saynotoXLHome",1209086064737931264,"@xlhomeid if not kidnapped by the mafia, it must be kidnapped by a thug from XL. Xlhome sponsors of thuggery. #SayNotoxlhome","if not kidnapped by the mafia, it must be kidnapped by a thug from XL. Xlhome sponsors of thuggery.","if not kidnapped by the mafia, it must be kidnapped by a thug from xl. xlhome sponsors of thuggery.",Netral
"@arinazulfaa  Hi Arina, apabila ada pertanyaan seputar XLHome bisa hubungi kami di :
820 (dari no XL) free
08170123442 (dari no non-XL) tarif normal
Email : XLHomeCS@xl.co.id
FB : XL HOME
Twitter : @XLHomeID
Thanks ^AdI :)",1209025545150689281,"@arinazulfaa hi arina, if there are questions about xlhome you can contact us at:
820 (from no xl) free
08170123442 (from Non-XL No) Normal Rates
Email: xlhomecs@xl.co.id
Fb: xl home
Twitter: @xlhomeid
Thanks ^Adi :)","hi arina, if there are questions about xlhome you can contact us at:820 (from no xl) free08170123442 (from Non-XL No) Normal RatesEmail: xlhomecs.co.idFb: xl homeTwitter: ^Adi","hi arina, if there are questions about xlhome you can contact us at:820 (from no xl) free08170123442 (from non-xl no) normal ratesemail: xlhomecs.co.idfb: xl hometwitter: ^adi",Negatif
"@fcitra Hi Citra, pertanyaan seputar layanan XLHome bisa disampaikan via DM ya :) Thanks ^Vevi",1208944208599347200,"@fcitra hi citra, questions about xlhome services can be delivered via DM yes :) Thanks ^Vevi","hi citra, questions about xlhome services can be delivered via DM yes Thanks ^Vevi","hi citra, questions about xlhome services can be delivered via dm yes thanks ^vevi",Positif
"@xlhomeid Halo XLhome, apa saya bisa akses Netflix di jaringan xlhome?  Terima kasih sebelumnya.",1208943567458029568,"@xlhomeid hello xlhome, can I access Netflix on the Xlhome network? Thank you in advance.","hello xlhome, can I access Netflix on the Xlhome network? Thank you in advance.","hello xlhome, can i access netflix on the xlhome network? thank you in advance.",Netral
"@fbaya1009  Hi kak, apabila ada pertanyaan seputar XLHome bisa hubungi kami di :
820 (dari no XL) free
08170123442 (dari no non-XL) tarif normal
Email : XLHomeCS@xl.co.id
FB : XL HOME
Twitter : @XLHomeID
Thanks ^AdI :)",1208900705693487104,"@fbaya1009 hi sis, if there are questions about xlhome you can contact us at:
820 (from no xl) free
08170123442 (from Non-XL No) Normal Rates
Email: xlhomecs@xl.co.id
Fb: xl home
Twitter: @xlhomeid
Thanks ^Adi :)","hi sis, if there are questions about xlhome you can contact us at:820 (from no xl) free08170123442 (from Non-XL No) Normal RatesEmail: xlhomecs.co.idFb: xl homeTwitter: ^Adi","hi sis, if there are questions about xlhome you can contact us at:820 (from no xl) free08170123442 (from non-xl no) normal ratesemail: xlhomecs.co.idfb: xl hometwitter: ^adi",Negatif
@rrrulfah RT bgt gan tp nunggu xlhome yg cluster sebela dah masuk tp ke jalanan rumah gw belom hhh :(,1208782040482496517,"@rrulfah RT is really bro, but waiting for the xlhome who is cluster before I have entered but to the streets of my house, not yet hhh :(","$RESERVED$ is really bro, but waiting for the xlhome who is cluster before I have entered but to the streets of my house, not yet hhh","$reserved$ is really bro, but waiting for the xlhome who is cluster before i have entered but to the streets of my house, not yet hhh",Positif
"@yogaar__ Hi jon, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via DM ya.  #Thanks ^Raffi :)",1208751002154725376,"@yogaar__ Hi Jon, for questions or complaints related to XLHOME services can be delivered via DM. #Thanks ^Raffi :)","Hi Jon, for questions or complaints related to XLHOME services can be delivered via DM. ^Raffi","hi jon, for questions or complaints related to xlhome services can be delivered via dm. ^raffi",Netral
"@ansahhh Hi Apriansah, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via DM ya.  #Thanks ^Raffi :)",1208734250976985089,"@ansahhh hi apriansah, for questions or complaints related to xlhome services can be conveyed via DM yes. #Thanks ^Raffi :)","hi apriansah, for questions or complaints related to xlhome services can be conveyed via DM yes. ^Raffi","hi apriansah, for questions or complaints related to xlhome services can be conveyed via dm yes. ^raffi",Netral
"@agnessylvn Hi agnes, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via DM ya.  #Thanks ^Raffi :)",1208733581477961728,"@agnessylvn hi agnes, for questions or complaints related to xlhome services can be conveyed via DM yes. #Thanks ^Raffi :)","hi agnes, for questions or complaints related to xlhome services can be conveyed via DM yes. ^Raffi","hi agnes, for questions or complaints related to xlhome services can be conveyed via dm yes. ^raffi",Netral
"@keembung Hi kak, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via DM ya.  #Thanks ^Raffi :)",1208728511315234816,"@kembung hi sis, for questions or complaints related to xlhome services can be delivered via DM yes. #Thanks ^Raffi :)","hi sis, for questions or complaints related to xlhome services can be delivered via DM yes. ^Raffi","hi sis, for questions or complaints related to xlhome services can be delivered via dm yes. ^raffi",Netral
"Salah pilih jaringan wifi dirumah @xlhomeid tergiur murah ternyata Zonk, malah kena jebakan betmen ngak bisa berhenti langganan sebelum setahun (denda 1jt)
#xlhome #xlfiber",1208670237731647488,"Wrong Choose a Wifi Network at Home @xlhomeid Temple Cheap Turns out zonk, instead hit a trap of betmen could not stop subscribing before a year (1 million fine)
#XLHOME #XLFIBER","Wrong Choose a Wifi Network at Home Temple Cheap Turns out zonk, instead hit a trap of betmen could not stop subscribing before a year (1 million fine)","wrong choose a wifi network at home temple cheap turns out zonk, instead hit a trap of betmen could not stop subscribing before a year (1 million fine)",Positif
@kumparan Pakai xlhome aja,1208658691966111745,@boarding just use xlhome,just use xlhome,just use xlhom,Netral
"@fitrianadzakiy Hi Fitriana, terkait informasi atau keluhan layanan XLHome Fibernya bisa disampaikan via pesan ya. Thanks ^Fitri",1208352375527768066,"@Fitrianadzakiy Hi Fitriana, related to information or complaints of XLHOME Fiber services, it can be conveyed via message. Thanks ^Fitri","Hi Fitriana, related to information or complaints of XLHOME Fiber services, it can be conveyed via message. Thanks ^Fitri","hi fitriana, related to information or complaints of xlhome fiber services, it can be conveyed via message. thanks ^fitri",Positif
"@MineBro56 Hi Kak, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via DM ya.  #Thanks ^Raffi :)",1208252832295473154,"@Minebr56 Hi sis, for questions or complaints related to XLHOME services can be delivered via DM. #Thanks ^Raffi :)","Hi sis, for questions or complaints related to XLHOME services can be delivered via DM. ^Raffi","hi sis, for questions or complaints related to xlhome services can be delivered via dm. ^raffi",Netral
"@elvaudya Hi Elvina, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via pesan ya.  #Thanks ^Raffi :)",1208224218342555655,"@elvaudya Hi Elvina, for questions or complaints related to XLHOME services can be delivered via message. #Thanks ^Raffi :)","Hi Elvina, for questions or complaints related to XLHOME services can be delivered via message. ^Raffi","hi elvina, for questions or complaints related to xlhome services can be delivered via message. ^raffi",Netral
"@JasonBy63120312 Hi Akira, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via DM ya.  #Thanks ^Raffi :)",1208189091319123968,"@Jasonby63120312 hi akira, for questions or complaints related to xlhome services can be conveyed via DM yes. #Thanks ^Raffi :)","hi akira, for questions or complaints related to xlhome services can be conveyed via DM yes. ^Raffi","hi akira, for questions or complaints related to xlhome services can be conveyed via dm yes. ^raffi",Netral
"@Gitzky Hi Reman, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via DM ya.  #Thanks ^Raffi :)",1208178118365569024,"@Gitzky Hi Reman, for questions or complaints related to XLHOME services can be delivered via DM. #Thanks ^Raffi :)","Hi Reman, for questions or complaints related to XLHOME services can be delivered via DM. ^Raffi","hi reman, for questions or complaints related to xlhome services can be delivered via dm. ^raffi",Netral
"@JasonBy63120312 Hi Akira, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via DM ya.  #Thanks ^Raffi :)",1208177673102475264,"@Jasonby63120312 hi akira, for questions or complaints related to xlhome services can be conveyed via DM yes. #Thanks ^Raffi :)","hi akira, for questions or complaints related to xlhome services can be conveyed via DM yes. ^Raffi","hi akira, for questions or complaints related to xlhome services can be conveyed via dm yes. ^raffi",Netral
"@DeLisi___ Hi Smash, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via DM ya.  #Thanks ^Raffi :)",1208177447125995520,"@Delisi___ Hi Smash, for questions or complaints related to XLHOME services can be delivered via DM. #Thanks ^Raffi :)","Hi Smash, for questions or complaints related to XLHOME services can be delivered via DM. ^Raffi","hi smash, for questions or complaints related to xlhome services can be delivered via dm. ^raffi",Netral
"@miarahma03 Hi Mia, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via DM ya.  #Thanks ^Raffi :)",1208177199284547590,"@miarahma03 hi mia, for questions or complaints related to xlhome services can be delivered via DM yes. #Thanks ^Raffi :)","hi mia, for questions or complaints related to xlhome services can be delivered via DM yes. ^Raffi","hi mia, for questions or complaints related to xlhome services can be delivered via dm yes. ^raffi",Netral
"@FxIyan1 Hi Iyan, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via DM ya.  #Thanks ^Raffi :)",1208177116656754688,"@Fxiyan1 hi iyan, for questions or complaints related to xlhome services can be delivered via DM yes. #Thanks ^Raffi :)","hi iyan, for questions or complaints related to xlhome services can be delivered via DM yes. ^Raffi","hi iyan, for questions or complaints related to xlhome services can be delivered via dm yes. ^raffi",Netral
"@glassoflemonaid Hi Sparkling, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via DM ya.  #Thanks ^Raffi :)",1208177033127194624,"@glassoflemonaid Hi Sparkling, for questions or complaints related to XLHOME services can be conveyed via DM. #Thanks ^Raffi :)","Hi Sparkling, for questions or complaints related to XLHOME services can be conveyed via DM. ^Raffi","hi sparkling, for questions or complaints related to xlhome services can be conveyed via dm. ^raffi",Netral
"@5450N9K0 Hi sky, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via DM ya.  #Thanks ^Raffi :)",1208176743200092161,"@5450N9K0 Hi Sky, for questions or complaints related to XLHOME services can be delivered via DM. #Thanks ^Raffi :)","Hi Sky, for questions or complaints related to XLHOME services can be delivered via DM. ^Raffi","hi sky, for questions or complaints related to xlhome services can be delivered via dm. ^raffi",Netral
"@Yng_Oni Hi Jahshikage, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via DM ya.  #Thanks ^Raffi :)",1208176631342223361,"@Yng_oni Hi Jahshikage, for questions or complaints related to XLHOME services can be delivered via DM. #Thanks ^Raffi :)","Hi Jahshikage, for questions or complaints related to XLHOME services can be delivered via DM. ^Raffi","hi jahshikage, for questions or complaints related to xlhome services can be delivered via dm. ^raffi",Netral
"@dankly115 Hi DANKLY, untuk pertanyaan atau keluhan terkait dengan layanan XLHome bisa disampaikan via DM ya.  #Thanks ^Raffi :)",1208176512307847168,"@Dankly115 Hi Dankly, for questions or complaints related to XLHOME services can be delivered via DM. #Thanks ^Raffi :)","Hi Dankly, for questions or complaints related to XLHOME services can be delivered via DM. ^Raffi","hi dankly, for questions or complaints related to xlhome services can be delivered via dm. ^raffi",Netral
"@awangisme Hi Mirza, terkait informasi atau keluhan layanan XLHome Fibernya bisa disampaikan via DM ya. Thanks ^Fitri",1207992934521421826,"@awangism Hi Mirza, related to information or complaints of XLHOME fiber services, it can be conveyed via DM. Thanks ^Fitri","Hi Mirza, related to information or complaints of XLHOME fiber services, it can be conveyed via DM. Thanks ^Fitri","hi mirza, related to information or complaints of xlhome fiber services, it can be conveyed via dm. thanks ^fitri",Positif
